660	2875.37
661	2872.74
662	2870.54
663	2868.74
664	2862.99
665	2861.22
666	2860.26
667	2850.78
668	2839.97
669	2833.87
670	2827.43
671	2823.23
672	2818.4
673	2811.59
674	2804.03
675	2797.75
676	2788.78
677	2777.34
678	2772.2
679	2765.96
680	2757.96
681	2751.5
682	2742.75
683	2732.35
684	2720.71
685	2710.41
686	2702.15
687	2693.1
688	2684
689	2671
690	2661.44
691	2651.31
692	2638.89
693	2626.33
694	2611.84
695	2600.96
696	2589.5
697	2576.19
698	2562.12
699	2546.75
700	2531.29
701	2518.13
702	2505.23
703	2493.9
704	2479.86
705	2468.41
706	2455.15
707	2440.8
708	2428.65
709	2415.87
710	2406.28
711	2394.44
712	2381.21
713	2371.42
714	2359.55
715	2348.56
716	2334.94
717	2322.32
718	2310.68
719	2301.2
720	2292.21
721	2280.03
722	2272.42
723	2260.54
724	2247.33
725	2236.06
726	2225.04
727	2213.85
728	2205.37
729	2198.66
730	2185.84
731	2173.84
732	2165.37
733	2154.29
734	2145.47
735	2137.32
736	2125.38
737	2114.53
738	2108.99
739	2097.46
740	2085
741	2073.63
742	2062.99
743	2049.64
744	2040.49
745	2030.08
746	2017.16
747	2008.35
748	1997.2
749	1984.9
750	1974.65
751	1962.17
752	1952.08
753	1942.06
754	1932.95
755	1921.79
756	1909.39
757	1897.9
758	1884.95
759	1871.76
760	1860.49
761	1847.18
762	1836.57
763	1824
764	1809.24
765	1795.3
766	1780.61
767	1767.81
768	1751.52
769	1737.04
770	1722.83
771	1707.45
772	1691.72
773	1675.27
774	1659.54
775	1645.79
776	1630.57
777	1614.36
778	1598.79
779	1587.04
780	1573.19
781	1558.44
782	1541.96
783	1528.48
784	1516.33
785	1501.77
786	1486.45
787	1473.7
788	1462.37
789	1450.49
790	1438.94
791	1428.23
792	1420.65
793	1413.31
794	1404.77
795	1397.37
796	1392.62
797	1389.4
798	1384.86
799	1381.61
800	1378.7
801	1372.73
802	1367.09
803	1364.02
804	1359.32
805	1354.69
806	1348.04
807	1341.66
808	1332.44
809	1322.16
810	1312.56
811	1301.12
812	1290.6
813	1281.74
814	1269.46
815	1258.42
816	1246.31
817	1235.2
818	1223.21
819	1214.05
820	1203.33
821	1192.25
822	1180.55
823	1172.38
824	1161.89
825	1152.66
826	1141.86
827	1133.07
828	1124.81
829	1114.75
830	1104.73
831	1095.7
832	1086.44
833	1078.67
834	1069.63
835	1060.97
836	1049.97
837	1042.99
838	1034.06
839	1025.59
840	1019.61
841	1012.38
842	1004.27
843	996.82
844	989.82
845	982.35
846	975.41
847	969.04
848	961.54
849	955.5
850	947.87
851	939.23
852	931.83
853	926.14
854	918.14
855	911.14
856	903.4
857	896.59
858	890.46
859	882.73
860	875.46
861	867.21
862	859.65
863	852.39
864	845.1
865	839.94
866	831.78
867	822.86
868	813.74
869	804.06
870	795.66
871	787.84
872	781.51
873	774.53
874	768.14
875	760.62
876	753.97
877	750.34
878	748.02
879	745.33
880	745.14
881	744.16
882	742.99
883	740.56
884	740.22
885	739.34
886	740.37
887	740.56
888	739.94
889	736.93
890	736.35
891	733.69
892	732.91
893	732.61
894	731.78
895	730.21
896	726.52
897	721.44
898	716.98
899	713.22
900	710.15
901	705.9
902	701.74
903	695.04
904	688.21
905	682.28
906	674.89
907	669.04
908	663.91
909	656.37
910	648.86
911	641.58
912	633.72
913	625.99
914	618.83
915	610.17
916	601.42
917	593.56
918	584.97
919	577.2
920	569.62
921	561.83
922	554.02
923	546.34
924	537.86
925	530.15
926	521.96
927	513.84
928	506.33
929	498.91
930	490.96
931	483.7
932	476.65
933	469.75
934	462.19
935	455.85
936	449.71
937	443.56
938	437.87
939	431.65
940	425.2
941	418.51
942	412.43
943	405.46
944	399.46
945	393.26
946	387.95
947	381.94
948	375.11
949	368.85
950	362.09
951	356.7
952	351.33
953	343.96
954	337.31
955	330.56
956	323.54
957	316.54
958	309.44
959	305.01
960	299.26
961	293.28
962	287.71
963	281.69
964	276.7
965	271.9
966	266.93
967	262.15
968	257.85
969	252.87
970	247.67
971	242.57
972	237.22
973	232.61
974	227.77
975	223.85
976	219.55
977	215.26
978	211.61
979	206.27
980	202.1
981	196.51
982	192.73
983	189.38
984	184.42
985	180.08
986	175.02
987	170.37
988	165.66
989	161.22
990	156.92
991	152.5
992	149.15
993	144.84
994	141.8
995	138.67
996	137.01
997	135.72
998	133.97
999	132.65
1000	130.71
